"Index" "UNOpen" "UNHigh" "UNLow" "UNClose" "UNVolume" "UNAdjusted"
"2015-01-29" 108.150002 109.580002 106.739998 109.389999 4912300 98.424393
"2015-01-30" 108.620003 109.389999 106.139999 106.25 5397500 95.599144
"2015-02-02" 106.730003 107.339996 105.07 107.290001 4657100 96.534897
"2015-02-03" 107.349998 108 106.519997 107.809998 4192600 97.002754
"2015-02-04" 106.830002 108.739998 106.75 107.919998 4768900 97.101738
"2015-02-05" 108.32 109.809998 108.32 108.82 3297700 97.91153
"2015-02-06" 108.589996 109.400002 107.190002 107.599998 3661400 96.813828
"2015-02-09" 106.93 107.239998 106.279999 106.489998 3909700 95.815102
"2015-02-10" 107.260002 109.459999 107.129997 108.970001 5437400 98.046524
"2015-02-11" 108.730003 110.059998 108.379997 109.849998 3798500 98.838287
"2015-02-12" 110.699997 110.779999 108.830002 109.839996 3378000 98.829292
"2015-02-13" 109.690002 109.839996 108.68 109.440002 3727600 98.469391
"2015-02-17" 109.339996 109.760002 108.519997 109.760002 3430600 98.757301
"2015-02-18" 109.760002 110.220001 108.949997 109.769997 2958700 98.766304
"2015-02-19" 109.540001 110.360001 109.440002 110.029999 2674800 99.000237
"2015-02-20" 109.959999 112.82 109.440002 112.620003 4647100 101.330589
"2015-02-23" 112.989998 116.489998 112.849998 116.400002 7060000 104.731674
"2015-02-24" 116.260002 116.580002 115.32 115.43 3582800 103.85891
"2015-02-25" 115.82 115.82 113.720001 114.050003 3845900 102.617264
"2015-02-26" 114.410004 114.620003 113.370003 113.660004 3126800 102.266357
"2015-02-27" 113.769997 114.25 113.410004 113.629997 4016400 102.239357
"2015-03-02" 113.629997 114.849998 113.629997 114.400002 2952200 102.932175
"2015-03-03" 113.949997 114.489998 112.360001 112.860001 3163700 101.546539
"2015-03-04" 112.25 113.970001 111.650002 113.82 3180900 102.410316
"2015-03-05" 114.07 115.720001 114.07 114.790001 2941400 103.283066
"2015-03-06" 115.160004 115.160004 112.610001 112.879997 3196900 101.564529
"2015-03-09" 112.970001 114.959999 112.870003 114.900002 3942000 103.382042
"2015-03-10" 114.260002 114.410004 112.459999 112.459999 3957900 101.186646
"2015-03-11" 112.900002 113.589996 112.639999 112.720001 2593700 101.75988
"2015-03-12" 113.32 115.050003 113.150002 114.879997 3258600 103.709877
"2015-03-13" 114.440002 115.389999 113.529999 115.25 3066800 104.043907
"2015-03-16" 116 118.690002 115.82 118.519997 4692200 106.995941
"2015-03-17" 118.080002 118.129997 116.919998 117.599998 3303500 106.16539
"2015-03-18" 117.43 120.519997 116.730003 119.959999 5533500 108.295921
"2015-03-19" 120 121.099998 119.82 120.760002 4032500 109.018135
"2015-03-20" 121.349998 121.529999 119 119.139999 7195700 107.555664
"2015-03-23" 119.480003 120.480003 118.589996 119.040001 4576500 107.465408
"2015-03-24" 118.900002 119.639999 118.080002 118.120003 3054700 106.63485
"2015-03-25" 118.849998 119.75 116.510002 116.540001 3385500 105.208481
"2015-03-26" 116.07 117.209999 114.599998 116.25 2856400 104.946671
"2015-03-27" 116.059998 118.220001 116.019997 118.010002 2608500 106.53553
"2015-03-30" 122.32 123.760002 120.529999 121 5178500 109.234795
"2015-03-31" 120.800003 120.93 118.220001 118.290001 4573100 106.78833
"2015-04-01" 119.519997 119.519997 116.540001 117.449997 4826200 106.029976
"2015-04-02" 117.599998 118.379997 116.870003 117.360001 2497100 105.948738
"2015-04-06" 116.019997 118.519997 115.949997 117.699997 2544700 106.255676
"2015-04-07" 119.449997 119.830002 117.269997 117.349998 2528500 105.939705
"2015-04-08" 117.779999 118.830002 117.470001 118.190002 2627000 106.698029
"2015-04-09" 117.830002 118.760002 117.599998 118.550003 2247200 107.023033
"2015-04-10" 118.550003 119.099998 117.970001 119 2232600 107.429268
"2015-04-13" 121 121.309998 119.129997 119.370003 3961000 107.763313
"2015-04-14" 119.339996 120.18 118.519997 119.919998 3208800 108.259819
"2015-04-15" 120.379997 120.739998 116.550003 117.32 7344000 105.912628
"2015-04-16" 121.93 122.32 120.519997 121.599998 7068000 109.776489
"2015-04-17" 121 121.050003 117.739998 118.709999 4390000 107.167473
"2015-04-20" 119.849998 120.330002 118.07 118.580002 4650700 107.05011
"2015-04-21" 119 119.629997 118.760002 119.279999 3379800 107.682053
"2015-04-22" 119.540001 119.940002 117.169998 117.809998 3846700 106.35498
"2015-04-23" 117.480003 118.580002 116.959999 118.260002 3244300 106.76123
"2015-04-24" 118.279999 119.089996 118.019997 118.690002 3139200 107.149406
"2015-04-27" 119.18 119.410004 116.07 116.239998 5174300 104.937622
"2015-04-28" 116.889999 117.739998 114.279999 117.589996 4144800 106.15638
"2015-04-29" 116.220001 117.32 112.040001 113.610001 7122600 102.563377
"2015-04-30" 113.529999 114.330002 111.120003 111.400002 6705600 100.568253
"2015-05-01" 112.290001 113.660004 111.739998 113.199997 5805100 102.19323
"2015-05-04" 113.699997 114.93 113.449997 114.559998 3531500 103.420982
"2015-05-05" 113.940002 114.279999 113.010002 113.370003 3960400 102.346703
"2015-05-06" 114 114.489998 112.660004 113.489998 3369800 102.455025
"2015-05-07" 113.150002 115.139999 113.110001 114.760002 3300200 103.601547
"2015-05-08" 115.93 116.589996 115.050003 115.68 3066000 104.432083
"2015-05-11" 115.610001 115.790001 114.720001 114.769997 3376400 103.61055
"2015-05-12" 114.230003 115.080002 113.830002 114.639999 3844600 103.493202
"2015-05-13" 114.620003 116.300003 114.620003 115.860001 3667700 104.594574
"2015-05-14" 117.18 118.620003 116.209999 118.529999 4771400 107.00499
"2015-05-15" 118.779999 119.349998 118.309998 119.330002 3083800 107.727188
"2015-05-18" 119.220001 119.980003 118.839996 119.800003 2824700 108.151474
"2015-05-19" 119.82 121.129997 119.690002 120.550003 3554900 108.828568
"2015-05-20" 120.730003 121.849998 120.029999 121.239998 3379200 109.451469
"2015-05-21" 120.760002 120.839996 120.050003 120.459999 2983500 108.747322
"2015-05-22" 120.300003 120.779999 119.139999 119.589996 2945900 107.961922
"2015-05-26" 119.220001 119.589996 117.699997 118.239998 3014500 106.743179
"2015-05-27" 118.879997 119.849998 118.269997 119.449997 2887700 107.835526
"2015-05-28" 119.309998 119.82 118.290001 119.620003 2873600 107.989014
"2015-05-29" 120.059998 121.620003 117.739998 120.209999 6019900 108.521622
"2015-06-01" 120.540001 120.559998 118.75 119.860001 3876400 108.20565
"2015-06-02" 119.489998 119.68 117.410004 117.75 4219500 106.300835
"2015-06-03" 118 118.989998 117.449997 118.349998 3438100 106.842468
"2015-06-04" 117.919998 117.970001 116.029999 116.650002 3300300 105.307777
"2015-06-05" 116.330002 116.75 115.360001 116.529999 2724500 105.19944
"2015-06-08" 116.379997 117.669998 116.32 116.910004 3271300 105.542488
"2015-06-09" 116.93 117.379997 115.790001 116.989998 3047300 105.614708
"2015-06-10" 117.029999 118.879997 116.730003 118.550003 4006400 107.023033
"2015-06-11" 118.410004 119.940002 118.220001 119.32 3815600 108.1744
"2015-06-12" 118.839996 119 117.5 117.650002 3076600 106.660385
"2015-06-15" 116.830002 120.879997 116 118.980003 6809500 107.866165
"2015-06-16" 119.139999 122.18 119 121.550003 7229400 110.196098
"2015-06-17" 121.900002 122.199997 119.169998 119.739998 4805900 108.555168
"2015-06-18" 120.389999 121.379997 119.919998 120.889999 3478300 109.597748
"2015-06-19" 120.650002 120.879997 119.900002 120.330002 4178700 109.090057
"2015-06-22" 121.629997 122.230003 119.940002 120.25 4435600 109.017532
"2015-06-23" 121.370003 122.769997 121.010002 122.739998 4991000 111.27494
"2015-06-24" 122.800003 123 119.099998 119.169998 4650500 108.038399
"2015-06-25" 119.57 123.410004 119.5 122.330002 6149500 110.903229
"2015-06-26" 123.790001 124.110001 122.730003 123.25 16358200 111.737297
"2015-06-29" 122.040001 123.029999 121.110001 121.190002 3604000 109.869728
"2015-06-30" 122.419998 122.940002 121 122 4982600 110.604057
"2015-07-01" 122.949997 123.650002 122.220001 123.379997 3269300 111.855156
"2015-07-02" 123.82 123.879997 121.019997 121.809998 3682300 110.431808
"2015-07-06" 119.599998 123.099998 119.260002 122.160004 6522800 110.749138
"2015-07-07" 122.360001 122.800003 117.809998 120.699997 6476200 109.425484
"2015-07-08" 119.050003 119.989998 118.400002 118.779999 4009800 107.684814
"2015-07-09" 120.040001 120.559998 119.309998 119.339996 3315600 108.192513
"2015-07-10" 120.989998 122.75 120.699997 122.150002 4033500 110.740059
"2015-07-13" 123.099998 123.75 121.809998 122.449997 3766900 111.012024
"2015-07-14" 122.18 125.199997 122 125 4192400 113.32383
"2015-07-15" 124.949997 126.050003 123.809998 125.860001 5067300 114.103485
"2015-07-16" 125.419998 125.5 122.099998 124.93 7216600 113.260384
"2015-07-17" 124.699997 124.980003 123.699997 123.849998 3702700 112.28125
"2015-07-20" 124.050003 124.230003 122.330002 122.650002 3199700 111.193352
"2015-07-21" 122.57 122.720001 120.339996 120.860001 4239100 109.570557
"2015-07-22" 120.970001 121.239998 120.080002 120.610001 3384700 109.343872
"2015-07-23" 121.629997 121.68 118.760002 119.330002 4896100 108.183479
"2015-07-24" 119.120003 119.720001 117.580002 117.940002 3840600 106.923302
"2015-07-27" 117.879997 118.089996 116.660004 117.879997 3752300 106.868912
"2015-07-28" 118.739998 121.57 118.5 121.519997 5216900 110.168892
"2015-07-29" 121.82 122.110001 120.620003 121.519997 3924400 110.168892
"2015-07-30" 121.139999 121.919998 119.550003 120.559998 3732400 109.298584
"2015-07-31" 120.470001 122.720001 120.470001 121.400002 3593000 110.060104
"2015-08-03" 121.610001 122.169998 120.139999 120.889999 2541300 109.597748
"2015-08-04" 121.580002 121.629997 120.230003 120.839996 2058200 109.552414
"2015-08-05" 121.760002 124.239998 121.760002 123.919998 3831900 112.344696
"2015-08-06" 124.370003 124.639999 121.800003 122.040001 3014900 110.64032
"2015-08-07" 121.709999 121.860001 120.260002 121.82 2276300 110.440872
"2015-08-10" 122.5 123.339996 121.940002 122.480003 2480000 111.039246
"2015-08-11" 121.269997 123.019997 121.269997 122.260002 2756000 110.839783
"2015-08-12" 121.260002 121.779999 119.050003 121.199997 3005300 109.878777
"2015-08-13" 121.330002 121.989998 120.290001 120.519997 3253400 109.262329
"2015-08-14" 120.57 121.18 120.260002 121.019997 2040500 109.715591
"2015-08-17" 120.400002 123.949997 120.300003 123.82 2951800 112.254066
"2015-08-18" 123.879997 126.209999 123.82 125.5 4140200 113.77713
"2015-08-19" 124.709999 124.989998 122.849998 123.220001 3411500 111.710098
"2015-08-20" 122.239998 122.419998 119.790001 119.790001 3201600 108.60051
"2015-08-21" 118.25 118.800003 116.010002 116.279999 5627800 105.418373
"2015-08-24" 110.860001 112.43 95 110.43 8824900 100.114807
"2015-08-25" 113 114.589996 109.800003 109.980003 8109900 99.706841
"2015-08-26" 112.559998 113.830002 110.279999 113.459999 7503200 102.861794
"2015-08-27" 115.25 117.830002 114.959999 117.769997 5783700 106.769188
"2015-08-28" 117.389999 117.839996 116 117.279999 3333100 106.324959
"2015-08-31" 117.209999 118.779999 115.160004 115.699997 4087000 104.892532
"2015-09-01" 113.360001 114.220001 112.07 112.629997 4658100 102.109322
"2015-09-02" 113.830002 114.599998 112.529999 114.230003 4522100 103.559845
"2015-09-03" 114.739998 115.919998 113.459999 113.989998 3137100 103.342262
"2015-09-04" 112.5 113.07 111.260002 112.360001 3394900 101.86454
"2015-09-08" 114.129997 116.209999 113.669998 116.089996 3990600 105.246117
"2015-09-09" 117.290001 117.720001 114.830002 115.080002 3753500 104.781738
"2015-09-10" 114.849998 117.940002 114.730003 116.769997 5525700 106.320526
"2015-09-11" 116.169998 118.870003 115.860001 118.699997 3752500 108.077805
"2015-09-14" 119.029999 119.5 117.150002 117.800003 2686500 107.258354
"2015-09-15" 118.610001 120.610001 117.43 120.029999 3072100 109.288795
"2015-09-16" 120.269997 121.360001 119.550003 121.150002 3475700 110.308563
"2015-09-17" 121.5 125.120003 120.900002 123.260002 5466500 112.229729
"2015-09-18" 122.209999 123.769997 121.82 122.470001 7458400 111.510445
"2015-09-21" 123.489998 124.269997 121.389999 123.940002 3476700 112.848892
"2015-09-22" 121.440002 123.790001 121.440002 122.93 4566800 111.92926
"2015-09-23" 123 124.209999 122.040001 123.279999 3131300 112.247955
"2015-09-24" 122.349998 122.629997 119.269997 121.089996 4735800 110.253929
"2015-09-25" 122.18 122.410004 115.230003 116.370003 8060200 105.956322
"2015-09-28" 115.550003 115.82 111.010002 112.699997 5727000 102.614746
"2015-09-29" 112.889999 114.860001 111.610001 114.220001 5142700 103.998718
"2015-09-30" 115.389999 116.919998 114.879997 116.010002 4638600 105.628532
"2015-10-01" 115.940002 116.709999 114.910004 116.610001 3768300 106.174843
"2015-10-02" 115.139999 118.849998 114.82 118.830002 3521600 108.196152
"2015-10-05" 119.669998 120.339996 118.129997 119.650002 3491200 108.942795
"2015-10-06" 119.459999 119.599998 114.669998 116.050003 4652000 105.664955
"2015-10-07" 116.459999 116.809998 114.599998 116.43 4282000 106.010933
"2015-10-08" 116.43 116.940002 114.900002 116.080002 3646500 105.692268
"2015-10-09" 115.989998 119.470001 115.959999 119.269997 4485100 108.596802
"2015-10-12" 119.010002 123.07 118.559998 122.510002 5840000 111.546875
"2015-10-13" 123.160004 125.989998 121.589996 123.989998 6655700 112.894424
"2015-10-14" 123.849998 125 120.839996 122.07 5592200 111.14624
"2015-10-15" 119 120.5 115.959999 120.169998 8012400 109.416245
"2015-10-16" 120.849998 120.849998 118.580002 119.980003 4416500 109.243271
"2015-10-19" 119.779999 120.910004 119.199997 120.730003 3707500 109.926132
"2015-10-20" 120.639999 121.57 119.690002 120.419998 3278400 109.643898
"2015-10-21" 120.690002 120.800003 115.269997 118.110001 5305600 107.540627
"2015-10-22" 118.209999 119.029999 110.07 113.809998 10475000 103.625412
"2015-10-23" 114.449997 116.620003 114.040001 115.919998 5497500 105.546585
"2015-10-26" 115.919998 117 115 116.529999 3377100 106.10199
"2015-10-27" 116.389999 119.519997 115.900002 119.370003 4008400 108.687866
"2015-10-28" 119.760002 120.139999 115.910004 119.779999 4405500 109.06115
"2015-10-29" 119.790001 121.669998 119.5 119.709999 3257500 108.997414
"2015-10-30" 119.93 120.370003 117.779999 117.779999 4237800 107.24012
"2015-11-02" 118.639999 119.949997 117.839996 118.690002 3874200 108.068703
"2015-11-03" 118.169998 118.459999 116.25 117.660004 2758200 107.130875
"2015-11-04" 117.599998 117.75 114.059998 114.639999 5396100 104.381126
"2015-11-05" 114.980003 116.769997 113.629997 116.230003 4009100 105.828842
"2015-11-06" 115.230003 115.800003 114.010002 114.809998 4106900 104.535904
"2015-11-09" 114.129997 114.639999 113.010002 114.260002 2755100 104.035141
"2015-11-10" 114.269997 116.199997 114.029999 115.889999 2842600 105.519249
"2015-11-11" 116.349998 116.860001 114.349998 114.540001 2374200 104.290092
"2015-11-12" 113.760002 114.739998 112.529999 112.82 3341300 102.723991
"2015-11-13" 112.489998 113.019997 111.18 111.410004 3767300 101.440193
"2015-11-16" 110.900002 114.139999 110.790001 113.82 2450000 103.634483
"2015-11-17" 113.730003 115.440002 113.169998 114.389999 1981400 104.153496
"2015-11-18" 114.25 117.529999 113.75 117.25 3319900 106.757553
"2015-11-19" 109.790001 113.709999 109.610001 110.629997 15731900 100.729965
"2015-11-20" 110.889999 114.440002 110.599998 112.970001 7059400 102.860565
"2015-11-23" 112.970001 114.489998 112.099998 112.160004 3780400 102.123055
"2015-11-24" 111.379997 113.449997 111.059998 113.190002 3244800 103.060875
"2015-11-25" 113.470001 115.050003 113 114.410004 2959200 104.171722
"2015-11-27" 114.489998 115.900002 114.080002 114.339996 1740400 104.107971
"2015-11-30" 114.559998 114.82 112.620003 112.709999 4605200 102.623848
"2015-12-01" 113.529999 116.370003 113.050003 116.260002 5467000 105.856155
"2015-12-02" 116.239998 119.379997 116.110001 117.639999 6071100 107.575317
"2015-12-03" 117.800003 118.279999 114.43 115 4286600 105.161194
"2015-12-04" 115.589996 118.25 115.239998 117.739998 3588200 107.666763
"2015-12-07" 117.889999 117.889999 115.199997 115.910004 3164300 105.99334
"2015-12-08" 114.949997 116.349998 113.949997 115.879997 3551900 105.965881
"2015-12-09" 115.400002 116.82 114.660004 115.050003 3839100 105.206909
"2015-12-10" 115.050003 117.050003 114.339996 116.209999 3202600 106.267654
"2015-12-11" 116.209999 117.339996 114.620003 115.980003 3830800 106.057343
"2015-12-14" 115.879997 116.739998 114.43 115.849998 3867200 105.938454
"2015-12-15" 116.870003 118.5 116.660004 117.610001 3124100 107.54789
"2015-12-16" 118.300003 119.760002 116.900002 118.830002 3516900 108.663483
"2015-12-17" 118.830002 121.089996 118.639999 119.220001 3945800 109.020149
"2015-12-18" 118.610001 118.860001 115.82 115.82 7574800 105.911018
"2015-12-21" 116.57 117.769997 116 117.410004 3185200 107.36499
"2015-12-22" 118.190002 118.339996 116.209999 117.440002 2821600 107.392433
"2015-12-23" 117.900002 118.830002 117.550003 118.690002 2479600 108.535477
"2015-12-24" 118.529999 119.18 118.290001 118.339996 900100 108.215408
"2015-12-28" 118.260002 118.610001 117.379997 118.330002 1582600 108.206291
"2015-12-29" 118.870003 120.410004 118.699997 119.82 2027600 109.56881
"2015-12-30" 120.029999 120.110001 118.660004 118.919998 1747700 108.745811
"2015-12-31" 118.639999 119.370003 117.360001 117.639999 2372500 107.575317
"2016-01-04" 116.910004 116.910004 114.529999 116.459999 4991000 106.496277
"2016-01-05" 116.720001 117.889999 116.209999 116.68 2816800 106.697441
"2016-01-06" 115.779999 116.650002 114.5 115.489998 2677300 105.609268
"2016-01-07" 113.629997 114.089996 111.419998 112.089996 5277200 102.500137
"2016-01-08" 112.349998 113 109.760002 110.160004 4422400 100.735268
"2016-01-11" 110.510002 110.620003 108.190002 109.580002 4525800 100.20488
"2016-01-12" 110.360001 113.129997 110.050003 112.260002 4037800 102.655609
"2016-01-13" 112.410004 113.040001 108.93 109.230003 3434300 99.884827
"2016-01-14" 108.739998 111.800003 107.510002 110.760002 4238200 101.283943
"2016-01-15" 109.080002 110.650002 107.790001 109.269997 6357000 99.921387
"2016-01-19" 111.489998 114.160004 109.599998 112.580002 7122800 102.948227
"2016-01-20" 112.089996 115.739998 110.150002 114.790001 8380700 104.969147
"2016-01-21" 114.669998 115.480003 112.260002 113.5 5413900 103.789513
"2016-01-22" 114.669998 115.150002 113.889999 114.330002 3622200 104.548492
"2016-01-25" 114.519997 115.309998 112.849998 113.379997 2908500 103.679779
"2016-01-26" 112.910004 114.18 111.760002 113.959999 4592500 104.210152
"2016-01-27" 114.43 114.809998 111.839996 112.330002 4720300 102.719612
"2016-01-28" 112.290001 113.25 110.610001 111.379997 3525600 101.850876
"2016-01-29" 111.93 115.160004 110.620003 115.160004 5280800 105.30748
"2016-02-01" 114.830002 116.150002 114.110001 115.889999 4333500 105.975029
"2016-02-02" 114.949997 115.389999 113.269997 113.879997 2997700 104.137001
"2016-02-03" 114.370003 114.370003 110.300003 112.75 3462300 103.103683
"2016-02-04" 112.669998 114.550003 112.040001 114.199997 3608300 104.429626
"2016-02-05" 114.07 114.209999 110.900002 111.720001 3330800 102.161812
"2016-02-08" 110.5 111.120003 108.830002 110.019997 5050200 100.607231
"2016-02-09" 109.370003 112.279999 109.139999 111.160004 3680200 101.649712
"2016-02-10" 111.330002 114.480003 111.330002 112.739998 3023200 103.094528
"2016-02-11" 111.32 111.690002 110.089996 110.620003 3955000 101.155907
"2016-02-12" 111.199997 111.910004 110.209999 111.82 2552100 102.253235
"2016-02-16" 112.629997 115.269997 112.529999 115.150002 3445700 105.29834
"2016-02-17" 115.5 118.389999 115.199997 118.300003 4466000 108.178856
"2016-02-18" 118.5 120 117.059998 117.449997 3847100 107.401573
"2016-02-19" 117.5 118.550003 116.019997 117.68 4481400 107.611893
"2016-02-22" 119.099998 122.139999 118.959999 121.269997 5054800 110.894745
"2016-02-23" 120.639999 121.800003 120.269997 121.150002 2804400 110.785011
"2016-02-24" 119.93 120.32 117.830002 120.199997 2559700 109.91629
"2016-02-25" 120.199997 121.230003 119.82 121.199997 2281700 110.830727
"2016-02-26" 121.480003 122.260002 120.889999 121.330002 2877500 110.949623
"2016-02-29" 121.099998 121.82 118.970001 119.099998 4526300 108.910393
"2016-03-01" 119.489998 122.220001 119.370003 121.669998 3295600 111.260529
"2016-03-02" 121.230003 121.839996 120.370003 121.269997 2670900 110.894745
"2016-03-03" 120.860001 121.860001 120.089996 121.82 3064100 111.397705
"2016-03-04" 121.32 122.190002 120.739998 121.800003 2873900 111.379417
"2016-03-07" 121.080002 122.739998 120.900002 121.760002 2315400 111.342812
"2016-03-08" 121.279999 122.32 120.730003 121.660004 2522000 111.251404
"2016-03-09" 121.879997 122.120003 120.449997 121.099998 2094000 111.196289
"2016-03-10" 121.199997 122.760002 120.410004 122.089996 2638200 112.105347
"2016-03-11" 122.470001 125.32 122.25 125.099998 3766200 114.869171
"2016-03-14" 124.800003 126.019997 124.360001 125.220001 2856400 114.979355
"2016-03-15" 124.540001 125.470001 124.080002 124.849998 2610300 114.639603
"2016-03-16" 124.389999 125.550003 124.099998 124.900002 2140900 114.685509
"2016-03-17" 124.610001 124.959999 122.220001 124.529999 3911400 114.345772
"2016-03-18" 124.860001 127.080002 124.529999 126.720001 6948400 116.356682
"2016-03-21" 126.239998 127 125.68 126.739998 2667000 116.375053
"2016-03-22" 126.650002 128.820007 126.019997 128.020004 3984000 117.550354
"2016-03-23" 128.149994 130.350006 128.020004 129.789993 6166400 119.175606
"2016-03-24" 128.970001 130.320007 127.169998 128.589996 4153900 118.07373
"2016-03-28" 128.820007 129.5 128.009995 128.919998 1955100 118.376762
"2016-03-29" 129.270004 130.089996 128.539993 129.830002 2463100 119.212326
"2016-03-30" 130.089996 131.100006 129.389999 129.679993 2578500 119.074585
"2016-03-31" 129.639999 129.970001 128.289993 128.899994 3181800 118.358391
"2016-04-01" 128.690002 130.440002 128.360001 129.919998 3901700 119.29496
"2016-04-04" 130.5 130.699997 128.880005 129.490005 2812400 118.900139
"2016-04-05" 128.949997 129.460007 126.900002 127.040001 4440000 116.650497
"2016-04-06" 127.230003 128.419998 126.879997 128.029999 3021400 117.559555
"2016-04-07" 127.510002 128.440002 126.230003 126.870003 3186600 116.4944
"2016-04-08" 127.190002 128.149994 125.260002 125.68 3642300 115.401726
"2016-04-11" 125.830002 126.940002 125.830002 126.330002 3119200 115.998581
"2016-04-12" 126.300003 127.360001 125.400002 126.800003 2887200 116.430145
"2016-04-13" 127.650002 128.660004 127.269997 127.760002 2592400 117.311615
"2016-04-14" 127.720001 128.570007 127.559998 127.980003 1674600 117.513626
"2016-04-15" 127.889999 128.059998 126.220001 127.330002 2835200 116.916786
"2016-04-18" 126.879997 128.029999 126.599998 127.809998 2717400 117.357536
"2016-04-19" 130.089996 131.300003 129.119995 130.5 4340100 119.827538
"2016-04-20" 131.289993 135.110001 130.899994 133.929993 7321000 122.977036
"2016-04-21" 133.559998 134 132.429993 132.960007 3786000 122.086388
"2016-04-22" 133.720001 134.330002 133.050003 134.130005 2782800 123.16066
"2016-04-25" 133.710007 134.070007 132.589996 133.779999 2702100 122.839294
"2016-04-26" 133.970001 134.610001 133 134.240005 2638000 123.261688
"2016-04-27" 134.339996 134.580002 131.899994 132.800003 3358800 121.939461
"2016-04-28" 132.789993 134.389999 131.690002 132.070007 3332800 121.26915
"2016-04-29" 131.059998 131.880005 128.929993 131.679993 4161100 120.911026
"2016-05-02" 132.610001 132.929993 130.919998 132.100006 2887700 121.2967
"2016-05-03" 131.369995 133.229996 131.130005 132.460007 3632300 121.62722
"2016-05-04" 131.020004 132.410004 130.589996 132.029999 2909300 121.23246
"2016-05-05" 132.050003 133.279999 131.850006 132.309998 2054700 121.48954
"2016-05-06" 132.089996 132.279999 130.600006 132.039993 2618600 121.241623
"2016-05-09" 131.75 133.589996 131.570007 132.669998 2191800 121.820091
"2016-05-10" 132.919998 133.600006 132.580002 133.570007 2223500 122.646477
"2016-05-11" 133.740005 134 130.580002 130.690002 3450800 120.002022
"2016-05-12" 131 131.289993 128.75 129.740005 3210400 119.129715
"2016-05-13" 129.100006 130.029999 128.550003 129 3137300 118.450211
"2016-05-16" 128.75 130.860001 128.529999 130.639999 2466000 119.956078
"2016-05-17" 130.570007 131.220001 128.990005 129.559998 2294500 118.964417
"2016-05-18" 129.110001 131.270004 128.929993 130.509995 2246400 119.836716
"2016-05-19" 129.690002 131.119995 128.759995 130 2756000 119.368446
"2016-05-20" 130.630005 131.789993 130.199997 130.940002 2538100 120.231567
"2016-05-23" 130.130005 131.199997 130.009995 130.419998 3036500 119.754097
"2016-05-24" 130.759995 132.990005 130.309998 132.589996 2702400 121.746605
"2016-05-25" 133.210007 134.300003 132.779999 133.419998 2211300 122.508751
"2016-05-26" 133.5 133.960007 132.660004 132.979996 1499300 122.104713
"2016-05-27" 132.979996 134.529999 132.960007 134 1833400 123.041336
"2016-05-31" 134.600006 134.75 133.479996 133.669998 3634100 122.738304
"2016-06-01" 133.580002 134.850006 133.020004 134.529999 2618000 123.527969
"2016-06-02" 134.259995 136.149994 134.009995 136.039993 4015000 124.914497
"2016-06-03" 135.610001 137.119995 135.149994 136.839996 3625600 125.649055
"2016-06-06" 136.919998 138.389999 136.509995 138.149994 2959900 126.851883
"2016-06-07" 138.160004 138.5 136.880005 136.940002 2943200 125.74086
"2016-06-08" 137.270004 140.889999 137 140.399994 6180800 128.917877
"2016-06-09" 140.490005 140.869995 139.539993 140.679993 3682400 129.175018
"2016-06-10" 140.25 140.389999 138.639999 139.240005 2805800 127.852776
"2016-06-13" 139 140.130005 138.080002 138.089996 2804300 126.796822
"2016-06-14" 137.880005 138.259995 137.339996 137.869995 2970700 126.594788
"2016-06-15" 137.740005 138.169998 137.050003 137.259995 2369400 126.608658
"2016-06-16" 137.210007 138.889999 136.380005 138.660004 3176100 127.900017
"2016-06-17" 138.759995 138.850006 136.550003 137.690002 4430900 127.005272
"2016-06-20" 139.220001 139.839996 138.139999 138.520004 3731700 127.770905
"2016-06-21" 139.199997 139.229996 138.070007 138.190002 2021400 127.466469
"2016-06-22" 138.449997 139.539993 137.630005 137.899994 2375200 127.198982
"2016-06-23" 139.350006 139.979996 138.009995 139.190002 2646800 128.388901
"2016-06-24" 135.660004 138.619995 135.149994 137.289993 4475100 126.636314
"2016-06-27" 136.149994 137.389999 135.479996 137.110001 3996200 126.470291
"2016-06-28" 138.210007 139.089996 137.649994 138.710007 4160200 127.946144
"2016-06-29" 139.800003 140.679993 139.600006 140.520004 3704500 129.615692
"2016-06-30" 140.679993 141.309998 140.240005 141.199997 4730800 130.242889
"2016-07-01" 141.160004 141.789993 140.619995 140.860001 2882500 129.929306
"2016-07-05" 140.149994 141.910004 140.029999 141.559998 3749300 130.574982
"2016-07-06" 140.979996 142.960007 140.970001 142.380005 4083300 131.331329
"2016-07-07" 142.369995 142.660004 139.949997 140.800003 3515500 129.873947
"2016-07-08" 141.699997 141.779999 139.550003 141.270004 3605500 130.307465
"2016-07-11" 141.270004 141.600006 140.009995 140.320007 4084000 129.431213
"2016-07-12" 140.889999 140.949997 139.369995 139.860001 4310100 129.006897
"2016-07-13" 140.960007 141.589996 139.919998 141.479996 3164700 130.501175
"2016-07-14" 142.389999 142.850006 140.470001 140.839996 3000700 129.910873
"2016-07-15" 141.649994 142.779999 141.059998 141.330002 3748700 130.362839
"2016-07-18" 141.759995 141.899994 139.619995 140.75 4166300 129.82782
"2016-07-19" 140.75 142.630005 139.320007 142.589996 5326200 131.525024
"2016-07-20" 143.470001 144.479996 142.809998 143.020004 5489800 131.921692
"2016-07-21" 142.710007 143.729996 142.130005 142.869995 3475100 131.78331
"2016-07-22" 143.690002 144.050003 142.919998 143.690002 2697500 132.539688
