"Index" "UNOpen" "UNHigh" "UNLow" "UNClose" "UNVolume" "UNAdjusted"
"2015-01-27" 119.160004 121.620003 118.760002 120.860001 3841800 104.108322
"2015-01-28" 121.68 122.089996 119.089996 119.150002 4577700 102.635323
"2015-01-29" 119.389999 120.339996 117.580002 120.089996 3479500 103.445045
"2015-01-30" 119.199997 119.919998 117.129997 117.209999 4419100 100.964233
"2015-02-02" 118.129997 119.059998 116.699997 119.010002 3259600 102.514748
"2015-02-03" 120.18 122 119.800003 121.790001 3602300 104.909447
"2015-02-04" 120.660004 121.360001 119.919998 120.440002 3088100 103.746544
"2015-02-05" 121.389999 123.110001 121.029999 122.849998 3365100 105.822502
"2015-02-06" 123 123.32 121.330002 121.809998 2973700 104.926628
"2015-02-09" 121.529999 122.010002 118.949997 119.449997 4231200 102.893768
"2015-02-10" 119.779999 121.099998 118.760002 120.870003 4028900 104.116943
"2015-02-11" 121 122.699997 120.589996 122.139999 3384600 105.210907
"2015-02-12" 122.720001 123.940002 122.389999 123.830002 4134300 106.666672
"2015-02-13" 123.739998 124.519997 122.25 122.599998 3369900 105.607155
"2015-02-17" 121.959999 122.559998 121.57 122.540001 3524100 105.555496
"2015-02-18" 122.540001 123.620003 122.019997 123.349998 2099900 106.253204
"2015-02-19" 122.849998 123.82 121.839996 121.959999 2600700 105.055855
"2015-02-20" 121.699997 123.699997 120.440002 123.660004 3731800 106.520256
"2015-02-23" 123.790001 123.900002 122.599998 123.75 2743400 106.597733
"2015-02-24" 122.93 123.360001 122.129997 122.690002 3720300 105.684685
"2015-02-25" 122.5 123.129997 121.860001 122.419998 2495300 105.926971
"2015-02-26" 122.230003 122.660004 120.690002 120.760002 3108100 104.490623
"2015-02-27" 121.150002 121.400002 120.190002 120.260002 2775600 104.057968
"2015-03-02" 120.260002 121 120.050003 120.75 3066300 104.481972
"2015-03-03" 120.089996 120.379997 117.879997 118.459999 3826000 102.500481
"2015-03-04" 117.650002 118.279999 116.599998 118.209999 3923800 102.284157
"2015-03-05" 118.32 118.540001 117.339996 118.330002 3345700 102.388
"2015-03-06" 117.370003 118.25 116.089996 116.449997 3326100 100.761276
"2015-03-09" 116.379997 117.870003 116.199997 117.169998 2605100 101.384262
"2015-03-10" 115.919998 116.839996 114.75 114.75 3990200 99.290306
"2015-03-11" 114.93 115.769997 114.279999 114.290001 4271200 98.892281
"2015-03-12" 115.080002 115.540001 114.309998 115.129997 4850900 99.619095
"2015-03-13" 115.230003 115.800003 113.769997 114.519997 4150500 99.091278
"2015-03-16" 115.5 116.830002 115.360001 116.720001 5110900 100.994888
"2015-03-17" 115.949997 116.830002 115.639999 116.419998 2602200 100.735298
"2015-03-18" 116.080002 118.199997 115.040001 117.779999 3614500 101.912079
"2015-03-19" 117.480003 118.330002 116.790001 117.550003 3466700 101.713066
"2015-03-20" 117.980003 118.660004 117.099998 117.449997 5060200 101.626534
"2015-03-23" 114.849998 116 112.620003 112.779999 6682600 97.585709
"2015-03-24" 112.75 113.730003 111.309998 112.510002 5632100 97.352089
"2015-03-25" 112.699997 113.059998 110.699997 110.82 5448200 95.889771
"2015-03-26" 109.059998 109.279999 106.75 108.169998 9371000 93.596779
"2015-03-27" 107.739998 108.989998 106.779999 108.440002 6203000 93.830429
"2015-03-30" 109 110.389999 108.769997 110.089996 5191000 95.258118
"2015-03-31" 109.660004 109.660004 107.800003 108.309998 5534800 93.717949
"2015-04-01" 107.760002 108.150002 106.379997 107.339996 5277000 92.878609
"2015-04-02" 107.449997 108.300003 106.839996 107.129997 4574600 92.696899
"2015-04-06" 106.339996 107.540001 106.25 106.379997 5246300 92.047943
"2015-04-07" 106.93 108.449997 106.389999 107.839996 6482100 93.311256
"2015-04-08" 107.699997 108.809998 107.660004 108.129997 4433700 93.56218
"2015-04-09" 107.849998 109.93 107.699997 109.790001 4417400 94.99852
"2015-04-10" 111.5 112.440002 110.730003 111.419998 6516200 96.408936
"2015-04-13" 111.050003 111.580002 108.410004 108.470001 5280700 93.856377
"2015-04-14" 105.220001 108.279999 104.160004 108.169998 9157500 93.596779
"2015-04-15" 110.190002 110.529999 107.389999 107.400002 5332000 92.930557
"2015-04-16" 107 108.449997 106.75 108.349998 4514200 93.752548
"2015-04-17" 108.07 108.650002 107.43 108.419998 5438400 93.813126
"2015-04-20" 108.709999 110.730003 108.650002 110.440002 4584900 95.560974
"2015-04-21" 110.599998 110.809998 108.720001 109.5 5504300 94.747635
"2015-04-22" 109.599998 111.379997 109.220001 110.730003 6226500 95.811905
"2015-04-23" 106.75 110.68 106.239998 108.120003 12014500 93.553528
"2015-04-24" 107.860001 107.959999 106.699997 107.510002 8473700 93.025734
"2015-04-27" 107.330002 108.220001 107.239998 107.510002 4663900 93.025734
"2015-04-28" 107.160004 107.989998 106.800003 107.889999 5029900 93.354538
"2015-04-29" 107.580002 108.059998 106.349998 106.919998 6084100 92.515198
"2015-04-30" 106.25 106.589996 105.690002 106.230003 5478200 91.918152
"2015-05-01" 106.660004 107.870003 106.309998 107.709999 4746300 93.198776
"2015-05-04" 108.400002 109.419998 107.870003 107.989998 5383300 93.44104
"2015-05-05" 107.709999 108.269997 105.720001 105.940002 5051100 91.667221
"2015-05-06" 106.5 107.400002 105.919998 106.93 4836100 92.523842
"2015-05-07" 106.339996 107.769997 106.169998 107.309998 3564100 92.852654
"2015-05-08" 108.379997 108.639999 107.279999 107.440002 3610200 92.965126
"2015-05-11" 107.220001 108 106.68 106.75 3608300 92.368095
"2015-05-12" 106.330002 106.620003 105.739998 105.769997 4432900 91.520119
"2015-05-13" 105.699997 105.699997 101.949997 102.389999 11588500 88.595497
"2015-05-14" 102.190002 102.830002 100.900002 102.089996 11174200 88.335899
"2015-05-15" 102.949997 103.879997 102.32 103.830002 6397500 89.841507
"2015-05-18" 103.300003 104.370003 103.07 103.949997 4351400 89.945328
"2015-05-19" 104.330002 104.360001 103.610001 104.019997 4913800 90.00592
"2015-05-20" 103.68 103.989998 102.150002 103.279999 7409500 89.365578
"2015-05-21" 102.989998 105.650002 102.620003 104.959999 5942600 90.819244
"2015-05-22" 104.57 104.800003 104.040001 104.199997 4025300 90.161636
"2015-05-26" 103.550003 104.18 102.349998 102.900002 4894700 89.036797
"2015-05-27" 102.529999 103.18 102.199997 102.620003 4014800 89.271667
"2015-05-28" 102.480003 102.889999 100.82 101.360001 6638600 88.175552
"2015-05-29" 101.080002 101.459999 99.870003 100.910004 8495400 87.784096
"2015-06-01" 101.160004 102.209999 100.43 101.93 4578000 88.671417
"2015-06-02" 102.07 102.389999 101.25 101.599998 10335700 88.384346
"2015-06-03" 101.82 102.610001 101.169998 101.989998 5650700 88.723618
"2015-06-04" 101.080002 102.449997 101.080002 101.739998 6278700 88.506119
"2015-06-05" 101.800003 102.849998 101.5 102.279999 5145300 88.975883
"2015-06-08" 102.129997 102.199997 100.459999 100.709999 4932800 87.61013
"2015-06-09" 100.419998 100.940002 99.470001 99.699997 5618000 86.731506
"2015-06-10" 100 100.190002 99.309998 99.669998 9531500 86.705391
"2015-06-11" 100.110001 101.360001 99.809998 100.919998 5895900 87.792786
"2015-06-12" 100.339996 101.5 100 100.5 3972600 87.427437
"2015-06-15" 99.839996 101.050003 99.839996 100.519997 3077300 87.444824
"2015-06-16" 100.400002 101.019997 100.160004 100.519997 3637500 87.444824
"2015-06-17" 100.879997 101.519997 100.099998 101.18 4054700 88.019005
"2015-06-18" 101.480003 102.830002 101.279999 102.309998 4512300 89.001984
"2015-06-19" 101.919998 102.360001 101 101.160004 6236100 88.001579
"2015-06-22" 101.669998 102.010002 101.199997 101.440002 3751800 88.245163
"2015-06-23" 102.269997 102.739998 101.089996 101.150002 3958800 87.992889
"2015-06-24" 100.709999 100.849998 98.089996 98.25 5628700 85.470078
"2015-06-25" 98.690002 98.690002 96.970001 96.970001 4567400 84.356598
"2015-06-26" 97.470001 98.209999 96.660004 96.769997 7650400 84.182602
"2015-06-29" 95.989998 96.970001 95.489998 95.529999 5682000 83.103889
"2015-06-30" 96.379997 96.480003 94.910004 95.370003 6388200 82.964729
"2015-07-01" 96.339996 96.720001 95.730003 96.160004 3770200 83.651962
"2015-07-02" 96.290001 96.93 96.279999 96.660004 3290900 84.086937
"2015-07-06" 96.389999 97.589996 96.029999 96.239998 4840200 83.72155
"2015-07-07" 96.620003 97.910004 95.410004 97.739998 5250000 85.026436
"2015-07-08" 96.980003 97.260002 95.629997 95.849998 5455300 83.382286
"2015-07-09" 96.800003 97.209999 96.110001 96.25 4284900 83.730247
"2015-07-10" 97.120003 98.150002 97.059998 97.82 4236000 85.096031
"2015-07-13" 98.699997 98.699997 96.910004 97.080002 4311000 84.452293
"2015-07-14" 97.040001 97.510002 96.370003 96.790001 5793500 84.200012
"2015-07-15" 97.379997 98.400002 96.769997 96.980003 4567000 84.365303
"2015-07-16" 97.470001 97.879997 95.589996 96.040001 4501300 83.547577
"2015-07-17" 96.139999 97.809998 96 97.419998 5176400 84.748055
"2015-07-20" 97.580002 99.059998 97.57 98.309998 4525500 85.522301
"2015-07-21" 98.550003 99.709999 98.459999 98.82 5072600 85.965942
"2015-07-22" 98.860001 99.529999 97.639999 97.68 4581500 84.974266
"2015-07-23" 95.650002 96.260002 91.230003 92.120003 13653100 80.137466
"2015-07-24" 92.550003 94.220001 91.629997 92.610001 8015100 80.563751
"2015-07-27" 91.68 92.599998 91.519997 92.389999 5857300 80.37236
"2015-07-28" 93.129997 97.019997 93.089996 96.620003 7542900 84.052124
"2015-07-29" 96.410004 98.730003 95.870003 98.529999 6109200 85.713692
"2015-07-30" 97.849998 98.050003 97.150002 97.699997 4527100 84.991646
"2015-07-31" 97.690002 98.260002 97.220001 97.589996 3925000 84.89595
"2015-08-03" 97.559998 97.690002 95.959999 96.470001 4137500 83.921654
"2015-08-04" 96.199997 96.790001 94.970001 95.720001 6053500 83.269196
"2015-08-05" 96.400002 96.980003 94.980003 95.07 4631000 82.703751
"2015-08-06" 95.18 95.260002 93.629997 93.800003 5661200 81.598938
"2015-08-07" 93.550003 93.849998 92.410004 92.5 3542100 80.468025
"2015-08-10" 93.050003 93.870003 93.050003 93.480003 4878800 81.320564
"2015-08-11" 92.75 93.169998 92.010002 92.309998 3966000 80.302765
"2015-08-12" 91.610001 93.080002 91.260002 92.82 3800200 80.746391
"2015-08-13" 92.639999 93.029999 92.120003 92.699997 3017300 80.642014
"2015-08-14" 92.32 93.080002 92.32 92.739998 2277500 80.676826
"2015-08-17" 92.459999 92.959999 92.010002 92.739998 2777400 80.676826
"2015-08-18" 92.660004 92.889999 92.379997 92.779999 3853400 80.711594
"2015-08-19" 92.25 93.089996 91.879997 92.160004 3900400 80.172249
"2015-08-20" 90.620003 90.849998 89.32 89.32 8294300 77.701675
"2015-08-21" 88.360001 88.889999 86.410004 86.449997 9589500 75.204987
"2015-08-24" 81.18 85.190002 79.309998 82.660004 10316400 71.907982
"2015-08-25" 85.199997 85.25 80.510002 80.559998 9192100 70.081131
"2015-08-26" 82.629997 84.309998 81.730003 84.099998 12367600 73.160675
"2015-08-27" 84.349998 86.330002 84.139999 86.279999 10741600 75.551186
"2015-08-28" 86.099998 87.190002 86.010002 86.889999 5654100 76.085342
"2015-08-31" 86.900002 87.080002 85.730003 85.739998 5359400 75.078339
"2015-09-01" 83.629997 84.5 83 83.379997 5579900 73.011803
"2015-09-02" 84.360001 85.120003 83.160004 85.110001 6914800 74.52668
"2015-09-03" 85.940002 86.370003 85.489998 85.699997 6073800 75.043312
"2015-09-04" 85 85.75 84.449997 84.779999 5643400 74.237701
"2015-09-08" 87 88.029999 86.5 87.860001 8128400 76.934708
"2015-09-09" 88.349998 89.07 86.769997 86.949997 5162200 76.137871
"2015-09-10" 86.900002 87.580002 86.5 87.099998 4141900 76.269234
"2015-09-11" 87.080002 87.080002 85.739998 86.120003 5094200 75.411102
"2015-09-14" 86.519997 86.519997 85.529999 85.730003 4478200 75.069595
"2015-09-15" 86.18 88.190002 85.940002 87.980003 5070300 77.039795
"2015-09-16" 87.919998 90.160004 87.900002 89.790001 5988000 78.624733
"2015-09-17" 89.330002 91.160004 89.309998 89.720001 4501900 78.563438
"2015-09-18" 88.599998 89.059998 87.580002 87.779999 7384600 76.864677
"2015-09-21" 87.970001 89.339996 87.660004 88.25 4682100 77.27623
"2015-09-22" 86.970001 87.059998 85.639999 86.669998 4766800 75.8927
"2015-09-23" 86.400002 87.040001 85.489998 85.68 3441500 75.02581
"2015-09-24" 84.769997 85.209999 83.870003 84.830002 5545900 74.281494
"2015-09-25" 86.25 87.32 85.580002 86.589996 5357100 75.822662
"2015-09-28" 85.68 86.660004 84.849998 84.970001 5439700 74.404076
"2015-09-29" 85.239998 86.650002 84.940002 86.550003 4936600 75.787621
"2015-09-30" 87.900002 88.529999 86.989998 88.410004 5212000 77.416313
"2015-10-01" 89.239998 90.639999 89.110001 90.400002 6921000 79.158882
"2015-10-02" 88.75 91.93 88.559998 91.900002 5341700 80.472351
"2015-10-05" 91.730003 94.089996 91.620003 93.709999 5263000 82.057281
"2015-10-06" 93.809998 94.089996 93.160004 93.389999 3811000 81.777077
"2015-10-07" 94.209999 96.25 93.75 95.110001 4270600 83.283188
"2015-10-08" 94.57 97.290001 94.489998 97.050003 4140700 84.981972
"2015-10-09" 97.75 98.279999 96.169998 97.040001 4439200 84.973198
"2015-10-12" 96.760002 97 94.199997 95.260002 5480200 83.414558
"2015-10-13" 94.440002 95.25 93.75 93.800003 3549600 82.136078
"2015-10-14" 93.440002 93.75 92.599998 92.910004 5326500 81.356766
"2015-10-15" 93.669998 94.529999 93 94.260002 3276300 82.538887
"2015-10-16" 94.629997 94.730003 92.550003 92.940002 4585800 81.383041
"2015-10-19" 92.559998 92.790001 91.550003 92.709999 3991800 81.181633
"2015-10-20" 92.709999 94.230003 92.139999 93.739998 3384700 82.083549
"2015-10-21" 94.300003 94.879997 93.190002 93.410004 4248400 81.794579
"2015-10-22" 96.510002 97.57 95.540001 97.010002 6998900 84.946945
"2015-10-23" 97.419998 98.260002 96.160004 96.919998 4949100 84.868126
"2015-10-26" 96.620003 97.190002 95.010002 95.169998 4680600 83.335739
"2015-10-27" 94.199997 94.199997 90.220001 90.239998 9808700 79.018768
"2015-10-28" 90.75 91.389999 89.139999 90.099998 7342900 78.896194
"2015-10-29" 90.029999 91.510002 89.760002 90.519997 5298600 79.263954
"2015-10-30" 90.870003 91.169998 89.190002 89.349998 5603400 78.239426
"2015-11-02" 89.360001 89.760002 88.580002 89.099998 5365600 78.020538
"2015-11-03" 88.959999 89.339996 88.480003 88.699997 4957900 77.670265
"2015-11-04" 89.199997 89.440002 87.849998 88.190002 4714700 77.223679
"2015-11-05" 88.290001 88.510002 87 87.209999 6426300 76.365555
"2015-11-06" 87 87.209999 85.470001 85.980003 6826500 75.28849
"2015-11-09" 85.730003 89.099998 83.989998 86.169998 9109000 75.45488
"2015-11-10" 85.669998 86.309998 84.5 84.839996 5487300 74.290268
"2015-11-11" 85.480003 85.480003 84.110001 84.370003 4699000 73.878708
"2015-11-12" 83.830002 84.809998 83.150002 83.949997 5392800 73.510918
"2015-11-13" 83.550003 85.089996 83.519997 83.779999 4648100 73.362068
"2015-11-16" 83.589996 84.57 83.099998 84.349998 3601900 73.86116
"2015-11-17" 84.370003 85.949997 83.120003 85.099998 5275300 74.517937
"2015-11-18" 85.739998 87.75 85.620003 87.110001 5386900 76.277992
"2015-11-19" 87.080002 87.230003 85.949997 87.040001 6145500 76.216698
"2015-11-20" 87.519997 88.050003 86.5 86.739998 4401100 75.953995
"2015-11-23" 86.860001 87.480003 84.910004 85.110001 4723200 74.52668
"2015-11-24" 84.93 85.290001 84.629997 84.800003 5125400 74.255241
"2015-11-25" 84.43 84.949997 84.269997 84.629997 3518000 74.590141
"2015-11-27" 84.650002 84.959999 84.459999 84.5 2120100 74.475563
"2015-11-30" 84.839996 84.949997 83.940002 83.949997 6441200 73.990814
"2015-12-01" 83.949997 85 83.120003 84.400002 5399500 74.387436
"2015-12-02" 84.190002 84.370003 81.68 82.080002 7544400 72.342682
"2015-12-03" 82.139999 82.300003 78.760002 79.199997 11254200 69.804329
"2015-12-04" 77.370003 78.629997 77.029999 78.309998 11007100 69.019905
"2015-12-07" 78.150002 78.620003 76.699997 77.290001 9414300 68.120918
"2015-12-08" 76.339996 76.690002 74.779999 75.599998 8115300 66.631393
"2015-12-09" 75.029999 77.800003 74.940002 77.540001 9972300 68.341248
"2015-12-10" 77.540001 78.620003 77.309998 77.449997 6341000 68.26194
"2015-12-11" 77.449997 77.949997 76.379997 77.279999 6100400 68.112099
"2015-12-14" 77.5 77.970001 76.419998 76.879997 7517400 67.75956
"2015-12-15" 77.57 77.739998 76.120003 76.410004 7790300 67.345314
"2015-12-16" 77.099998 79.019997 76.839996 78.910004 5763800 69.548744
"2015-12-17" 78.720001 79.489998 77.300003 77.330002 5890900 68.156174
"2015-12-18" 76.82 76.830002 75.279999 75.43 10160000 66.481575
"2015-12-21" 75.989998 76.43 75.019997 75.489998 5247900 66.534447
"2015-12-22" 76.059998 77.589996 75.870003 77.059998 5706500 67.918198
"2015-12-23" 77.839996 79.129997 77.57 78.769997 6148700 69.425339
"2015-12-24" 78.790001 79.099998 78.5 78.800003 2327500 69.451782
"2015-12-28" 78.489998 78.730003 77.940002 78.339996 3958400 69.046341
"2015-12-29" 78.599998 79.050003 78.110001 78.970001 3505600 69.601601
"2015-12-30" 78.660004 78.779999 78.160004 78.510002 3685500 69.196182
"2015-12-31" 77.730003 79.150002 77.57 78.199997 3754600 68.922958
"2016-01-04" 76.870003 79.040001 76.129997 78.970001 6902600 69.601601
"2016-01-05" 79.010002 79.339996 77.300003 78.209999 6117300 68.93177
"2016-01-06" 76.75 77.190002 74.239998 74.830002 8125200 65.952744
"2016-01-07" 73.389999 74.190002 72.419998 73.080002 9077600 64.410347
"2016-01-08" 73.559998 74.379997 73.199997 73.860001 7567700 65.097794
"2016-01-11" 74.360001 75.050003 73.629997 74.809998 7763500 65.93512
"2016-01-12" 75.510002 76.459999 74.379997 76.269997 6985600 67.221909
"2016-01-13" 76.199997 76.839996 73.209999 73.849998 8618400 65.089005
"2016-01-14" 73.860001 76.599998 73.699997 75.419998 7457600 66.47274
"2016-01-15" 72.839996 74.269997 72.629997 74.110001 7460000 65.318153
"2016-01-19" 74.989998 75.160004 73.269997 74.099998 7470100 65.309364
"2016-01-20" 72.68 74.150002 71.57 73.610001 10549900 64.877472
"2016-01-21" 69.5 71.730003 67.059998 71 19539900 62.577118
"2016-01-22" 71.339996 72.349998 68.43 69.989998 15358600 61.686928
"2016-01-25" 69.660004 69.769997 68.660004 68.790001 7171400 60.629284
"2016-01-26" 69.339996 70.470001 69.110001 70.040001 6741200 61.730988
"2016-01-27" 70 70.970001 68.720001 69.059998 6202400 60.867245
"2016-01-28" 69.849998 70.309998 68.720001 70.160004 6741300 61.836761
"2016-01-29" 70.5 72.029999 70.169998 72 6920500 63.458469
"2016-02-01" 70.900002 73.559998 70.349998 73.089996 8402900 64.419167
"2016-02-02" 73.260002 73.360001 71.169998 71.709999 8607400 63.202881
"2016-02-03" 71.989998 72.389999 70.540001 72.260002 6501200 63.687622
"2016-02-04" 72.019997 76.419998 72.019997 75.519997 7297000 66.560867
"2016-02-05" 75.209999 76.010002 74.199997 75.029999 5768200 66.129021
"2016-02-08" 74.480003 76.559998 73.459999 76.029999 7602400 67.010376
"2016-02-09" 75.099998 77.849998 75 77.120003 7406300 67.971069
"2016-02-10" 78.019997 78.620003 76.339996 76.940002 6259900 67.812431
"2016-02-11" 75.730003 76.309998 73.589996 75.540001 6715200 66.578529
"2016-02-12" 77.330002 78.339996 76.25 77.199997 5716400 68.041588
"2016-02-16" 78 80.269997 76.900002 79.370003 6640000 69.954155
"2016-02-17" 78.720001 80.5 78.470001 79.959999 6308000 70.474152
"2016-02-18" 79.760002 80.129997 78.18 78.660004 5578000 69.328384
"2016-02-19" 78.519997 80 78 79.900002 4793200 70.421272
"2016-02-22" 79.900002 82.260002 79.900002 81.610001 5448300 71.928421
"2016-02-23" 80.5 81.050003 78.790001 78.949997 4966300 69.583969
"2016-02-24" 78.019997 80.290001 77.07 80.089996 4800500 70.588737
"2016-02-25" 79.5 80.349998 78.529999 79.32 3243000 70.393478
"2016-02-26" 80.089996 81.260002 79.790001 80 3836900 70.996986
"2016-02-29" 79.809998 79.980003 78.75 78.860001 5358600 69.985275
"2016-03-01" 79.699997 80.919998 79.139999 80.120003 5909800 71.103477
"2016-03-02" 80.239998 80.830002 79.25 79.5 5610200 70.553238
"2016-03-03" 79.860001 80.550003 79.080002 80.010002 5167400 71.005836
"2016-03-04" 80.220001 81.449997 79.989998 80.5 6414000 71.440727
"2016-03-07" 80.029999 81.57 79.75 81.449997 6547800 72.283791
"2016-03-08" 80.639999 81.059998 78.150002 78.25 5925100 69.443924
"2016-03-09" 78.900002 80.199997 78.669998 80.139999 6028500 71.121208
"2016-03-10" 80.589996 80.68 78.559998 79.379997 3949600 70.446732
"2016-03-11" 80.18 81.379997 79.910004 81.260002 3735000 72.115181
"2016-03-14" 80.699997 81.470001 80.150002 80.349998 4365100 71.307579
"2016-03-15" 79.620003 80.150002 78.629997 80.150002 4676600 71.130081
"2016-03-16" 80.139999 80.790001 79.370003 80.309998 3225700 71.272087
"2016-03-17" 80.709999 83.269997 79.610001 83.080002 4969800 73.730354
"2016-03-18" 83.449997 85.300003 83.269997 84.419998 8389400 74.919548
"2016-03-21" 84.389999 84.980003 83.470001 83.980003 3872600 74.529083
"2016-03-22" 83.050003 83.269997 81.709999 82.059998 5142000 72.82515
"2016-03-23" 82.129997 82.349998 81.389999 81.519997 4268400 72.345917
"2016-03-24" 80.779999 81.269997 80.040001 80.919998 4212500 71.813438
"2016-03-28" 80.75 80.919998 78.470001 78.809998 6327000 69.940895
"2016-03-29" 78.410004 79.989998 77.800003 79.800003 4381200 70.819481
"2016-03-30" 80.400002 81.449997 80.169998 80.559998 3145900 71.49395
"2016-03-31" 80.290001 80.709999 78.540001 79.550003 5116800 70.59761
"2016-04-01" 78.82 79.419998 78.029999 78.919998 4232900 70.038498
"2016-04-04" 78.720001 80.019997 78.169998 78.339996 3464800 69.523781
"2016-04-05" 77.550003 78.980003 77.290001 78.620003 3614300 69.772263
"2016-04-06" 78.349998 78.529999 77.370003 78.349998 4374000 69.532654
"2016-04-07" 77.959999 78.669998 77.419998 78 4246100 69.222046
"2016-04-08" 78.660004 80.580002 78.32 79.169998 4211200 70.260376
"2016-04-11" 79.139999 80.510002 78.580002 78.690002 4109600 69.834381
"2016-04-12" 78.330002 80.260002 78.190002 79.639999 4628400 70.677513
"2016-04-13" 80.669998 82.150002 80.169998 81.720001 4502000 72.523407
"2016-04-14" 82.18 83.029999 81.290001 82.32 5102400 73.055885
"2016-04-15" 82.190002 82.419998 81.019997 81.209999 3804000 72.070816
"2016-04-18" 79.980003 82.040001 78.620003 80.879997 7348100 71.777924
"2016-04-19" 81.980003 83.019997 81.339996 82.239998 6959400 72.984886
"2016-04-20" 82.730003 84.610001 82.199997 83.849998 6302600 74.413704
"2016-04-21" 86.599998 88.650002 85.199997 87.32 9851900 77.493202
"2016-04-22" 88 89.910004 87.809998 89.629997 7055800 79.543236
"2016-04-25" 89.089996 89.300003 86.889999 87.610001 4631700 77.750565
"2016-04-26" 87.260002 88.839996 87.110001 88.760002 4831700 78.771126
"2016-04-27" 88.790001 89.800003 88.669998 89.169998 3851800 79.134987
"2016-04-28" 88.559998 89.760002 88.269997 88.510002 3863100 78.549286
"2016-04-29" 87.860001 89.230003 86.730003 87.230003 5221100 77.413322
"2016-05-02" 87.989998 88.5 86.650002 88.120003 3492700 78.203163
"2016-05-03" 87.169998 87.339996 85.68 86.769997 4164300 77.005089
"2016-05-04" 85.93 87.019997 85.330002 85.639999 3532900 76.002258
"2016-05-05" 86.129997 86.559998 85.089996 85.190002 4425800 75.602905
"2016-05-06" 84.559998 86.269997 84.5 85.730003 4009800 76.082146
"2016-05-09" 85.660004 85.660004 84.139999 84.629997 4154700 75.105927
"2016-05-10" 85.279999 86.739998 84.860001 86.099998 3341200 76.410492
"2016-05-11" 86.099998 86.400002 84.480003 84.489998 4343600 74.981689
"2016-05-12" 84.849998 85.290001 83.68 83.839996 4178300 74.404831
"2016-05-13" 83.529999 83.839996 81.790001 82 4463300 72.771896
"2016-05-16" 82.089996 82.949997 81.879997 82.019997 4194400 72.789635
"2016-05-17" 82.019997 83.480003 81.540001 82.190002 5320400 72.940521
"2016-05-18" 82.169998 83.470001 81.699997 82.480003 4426300 73.197884
"2016-05-19" 81.550003 81.82 80.68 81.440002 3776700 72.274933
"2016-05-20" 81.959999 82.559998 81.739998 82.410004 4366100 73.135773
"2016-05-23" 82.25 82.610001 81.449997 81.489998 3649100 72.319283
"2016-05-24" 82.059998 82.129997 80.870003 81.290001 4679400 72.141792
"2016-05-25" 81.839996 83.220001 81.550003 82.910004 3408500 73.579491
"2016-05-26" 82.580002 83.309998 82.239998 82.339996 2978300 73.561638
"2016-05-27" 82.370003 83.080002 81.790001 82.970001 3848200 74.124466
"2016-05-31" 83.110001 84.519997 82.610001 84.190002 6086500 75.214378
"2016-06-01" 83.629997 84.190002 82.910004 84.110001 4298500 75.142929
"2016-06-02" 83.68 84.629997 83.610001 84.610001 3507000 75.589607
"2016-06-03" 85.550003 86.650002 84.610001 86.379997 4946700 77.170914
"2016-06-06" 86.419998 87.139999 85.93 86.849998 4361500 77.590813
"2016-06-07" 86.68 88.080002 86.68 87.57 3824500 78.234047
"2016-06-08" 87.830002 90.139999 87.800003 89.040001 6135400 79.547318
"2016-06-09" 88.529999 89.529999 88.040001 89.389999 3844800 79.860023
"2016-06-10" 88.199997 88.900002 88.099998 88.779999 4315800 79.315041
"2016-06-13" 88.489998 89.610001 88.220001 88.709999 4367800 79.252495
"2016-06-14" 88.510002 89.260002 87.57 87.980003 3993400 78.600319
"2016-06-15" 88.360001 88.669998 87.449997 87.540001 3963500 78.207222
"2016-06-16" 86.839996 87.309998 85.5 87.089996 3530300 77.805191
"2016-06-17" 87 87.800003 86.870003 87.580002 4141900 78.242981
"2016-06-20" 88.360001 89.25 87.980003 88.089996 4312100 78.698608
"2016-06-21" 86.790001 88.089996 86 87.650002 4146000 78.305519
"2016-06-22" 87.760002 88.040001 87.32 87.489998 3400000 78.162575
"2016-06-23" 88.790001 89 87.93 88.540001 2691400 79.100639
"2016-06-24" 85.449997 86.370003 84.139999 85.25 14194000 76.161362
"2016-06-27" 84.419998 84.459999 81.959999 82.489998 5885200 73.695602
"2016-06-28" 83.269997 84.860001 83 84.800003 5954400 75.759361
"2016-06-29" 85.75 86.760002 85.629997 86.279999 3763800 77.081581
"2016-06-30" 86.739998 87.389999 84.800003 87.25 5839500 77.948151
"2016-07-01" 87.25 88.190002 87.120003 87.339996 3772700 78.028557
"2016-07-05" 86.849998 87.489998 86.769997 87.160004 4305700 77.86776
"2016-07-06" 86.589996 87.519997 86.010002 87.440002 3740500 78.117905
"2016-07-07" 87.989998 88.470001 87.580002 88.029999 4798700 78.645004
"2016-07-08" 88.940002 91.290001 88.470001 90.690002 6448500 81.021416
"2016-07-11" 90.709999 91.629997 90.690002 91.389999 5423200 81.646797
"2016-07-12" 91.779999 92.720001 91.43 92.059998 4120800 82.245346
"2016-07-13" 92.550003 94.790001 92.040001 94.139999 5898900 84.1036
"2016-07-14" 94.919998 96 94.43 94.699997 5331900 84.603889
"2016-07-15" 94.970001 95.339996 93.709999 93.980003 4030900 83.960663
"2016-07-18" 93.980003 94.360001 93.080002 94.120003 2721200 84.085747
"2016-07-19" 93.459999 94.050003 92.879997 93.949997 3351300 83.933861
"2016-07-20" 92.730003 94.32 92.489998 94.120003 4244500 84.085747
